id,class
16621,0
16622,0
16623,0
16624,0
16625,1
16626,1
16627,0
16628,0
16629,1
16630,0
16631,1
16632,1
16633,1
16634,1
16635,1
16636,0
16637,0
16638,0
16639,1
16640,0
16641,0
16642,1
16643,0
16644,1
16645,0
16646,0
16647,0
16648,1
16649,0
16650,0
16651,0
16652,0
16653,0
16654,1
16655,0
16656,0
16657,0
16658,1
16659,1
16660,1
16661,0
16662,1
16663,1
16664,0
16665,0
16666,1
16667,0
16668,0
16669,0
16670,1
16671,1
16672,0
16673,1
16674,1
16675,0
16676,1
16677,1
16678,1
16679,0
16680,0
16681,1
16682,0
16683,0
16684,0
16685,0
16686,0
16687,1
16688,0
16689,0
16690,0
16691,1
16692,0
16693,0
16694,0
16695,1
16696,0
16697,1
16698,0
16699,0
16700,1
16701,0
16702,0
16703,0
16704,0
16705,0
16706,0
16707,0
16708,1
16709,0
16710,0
16711,0
16712,0
16713,1
16714,0
16715,1
16716,1
16717,1
16718,0
16719,1
16720,0
16721,0
16722,0
16723,1
16724,0
16725,0
16726,1
16727,1
16728,1
16729,1
16730,0
16731,0
16732,0
16733,0
16734,1
16735,1
16736,1
16737,1
16738,0
16739,0
16740,0
16741,0
16742,1
16743,1
16744,0
16745,1
16746,1
16747,0
16748,1
16749,0
16750,1
16751,1
16752,0
16753,0
16754,1
16755,0
16756,0
16757,0
16758,0
16759,0
16760,1
16761,1
16762,1
16763,1
16764,1
16765,1
16766,0
16767,1
16768,0
16769,0
16770,1
16771,0
16772,1
16773,1
16774,0
16775,0
16776,0
16777,0
16778,0
16779,0
16780,0
16781,0
16782,0
16783,1
16784,1
16785,0
16786,0
16787,0
16788,1
16789,1
16790,0
16791,0
16792,0
16793,0
16794,0
16795,0
16796,1
16797,0
16798,0
16799,0
16800,0
16801,0
16802,0
16803,1
16804,1
16805,0
16806,1
16807,0
16808,0
16809,0
16810,0
16811,1
16812,1
16813,1
16814,0
16815,1
16816,0
16817,0
16818,0
16819,0
16820,1
16821,0
16822,1
16823,0
16824,1
16825,0
16826,0
16827,0
16828,1
16829,0
16830,0
16831,1
16832,1
16833,1
16834,0
16835,0
16836,0
16837,0
16838,0
16839,1
16840,0
16841,0
16842,1
16843,1
16844,0
16845,0
16846,1
16847,0
16848,1
16849,1
16850,0
16851,1
16852,0
16853,0
16854,0
16855,0
16856,0
16857,0
16858,1
16859,0
16860,0
16861,0
16862,1
16863,0
16864,0
16865,0
16866,1
16867,0
16868,0
16869,0
16870,0
16871,1
16872,0
16873,1
16874,1
16875,0
16876,1
16877,1
16878,0
16879,0
16880,1
16881,0
16882,1
16883,1
16884,0
16885,0
16886,1
16887,0
16888,1
16889,0
16890,0
16891,1
16892,0
16893,1
16894,1
16895,0
16896,0
16897,1
16898,0
16899,0
16900,1
16901,1
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,0
16909,1
16910,0
16911,0
16912,0
16913,1
16914,1
16915,1
16916,0
16917,0
16918,0
16919,0
16920,0
16921,0
16922,1
16923,0
16924,1
16925,0
16926,1
16927,0
16928,1
16929,1
16930,1
16931,0
16932,0
16933,0
16934,0
16935,0
16936,1
16937,1
16938,1
16939,0
16940,0
16941,0
16942,0
16943,1
16944,1
16945,1
16946,1
16947,0
16948,0
16949,0
16950,0
16951,0
16952,0
16953,0
16954,1
16955,0
16956,0
16957,0
16958,0
16959,0
16960,1
16961,1
16962,0
16963,0
16964,0
16965,1
16966,1
16967,1
16968,1
16969,0
16970,1
16971,0
16972,1
16973,0
16974,1
16975,1
16976,0
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,1
16984,0
16985,0
16986,1
16987,1
16988,1
16989,0
16990,0
16991,0
16992,0
16993,1
16994,0
16995,0
16996,1
16997,0
16998,1
16999,1
17000,0
17001,1
17002,1
17003,1
17004,1
17005,1
17006,0
17007,0
17008,1
17009,0
17010,0
17011,0
17012,0
17013,1
17014,0
17015,0
17016,1
17017,0
17018,1
17019,1
17020,0
17021,1
17022,0
17023,0
17024,1
17025,1
17026,1
17027,1
17028,0
17029,0
17030,1
17031,1
17032,1
17033,1
17034,0
17035,0
17036,0
17037,1
17038,0
17039,0
17040,0
17041,0
17042,1
17043,1
17044,1
17045,0
17046,1
17047,0
17048,0
17049,0
17050,0
17051,1
17052,0
17053,0
17054,0
17055,0
17056,0
17057,0
17058,0
17059,1
17060,1
17061,0
17062,1
17063,0
17064,0
17065,0
17066,0
17067,0
17068,1
17069,0
17070,0
17071,0
17072,0
17073,0
17074,1
17075,0
17076,0
17077,0
17078,1
17079,0
17080,0
17081,1
17082,0
17083,0
17084,1
17085,1
17086,0
17087,1
17088,0
17089,0
17090,0
17091,1
17092,0
17093,1
17094,0
17095,0
17096,0
17097,0
17098,0
17099,1
17100,0
17101,0
17102,0
17103,1
17104,0
17105,0
17106,0
17107,1
17108,0
17109,0
17110,1
17111,0
17112,1
17113,0
17114,0
17115,1
17116,0
17117,0
17118,1
17119,0
17120,1
17121,1
17122,1
17123,1
17124,0
17125,0
17126,0
17127,0
17128,1
17129,1
17130,1
17131,0
17132,0
17133,0
17134,1
17135,0
17136,0
17137,0
17138,0
17139,0
17140,1
17141,1
17142,1
17143,1
17144,0
17145,0
17146,1
17147,0
17148,1
17149,0
17150,1
17151,0
17152,0
17153,1
17154,0
17155,1
17156,1
17157,0
17158,0
17159,0
17160,1
17161,0
17162,1
17163,0
17164,1
17165,0
17166,0
17167,0
17168,0
17169,0
17170,0
17171,0
17172,0
17173,0
17174,1
17175,0
17176,1
17177,1
17178,1
17179,0
17180,0
17181,0
17182,0
17183,0
17184,0
17185,1
17186,1
17187,0
17188,0
17189,1
17190,0
17191,1
17192,0
17193,0
17194,1
17195,0
17196,1
17197,1
17198,1
17199,1
17200,1
17201,0
17202,0
17203,0
17204,1
17205,1
17206,1
17207,1
17208,1
17209,0
17210,0
17211,1
17212,0
17213,1
17214,0
17215,0
17216,0
17217,0
17218,1
17219,0
17220,0
17221,0
17222,1
17223,0
17224,0
17225,1
17226,0
17227,0
17228,0
17229,0
17230,1
17231,0
17232,1
17233,1
17234,1
17235,0
17236,1
17237,1
17238,0
17239,0
17240,0
17241,1
17242,1
17243,0
17244,1
17245,0
17246,1
17247,1
17248,1
17249,1
17250,0
17251,1
17252,0
17253,0
17254,1
17255,0
17256,1
17257,0
17258,1
17259,0
17260,1
17261,0
17262,0
17263,0
17264,1
17265,0
17266,0
17267,0
17268,1
17269,0
17270,0
17271,0
17272,0
17273,1
17274,0
17275,0
17276,0
17277,1
17278,0
17279,0
17280,1
17281,0
17282,1
17283,1
17284,1
17285,0
17286,0
17287,0
17288,1
17289,1
17290,0
17291,0
17292,0
17293,0
17294,0
17295,1
17296,0
17297,0
17298,1
17299,0
17300,0
17301,0
17302,1
17303,0
17304,0
17305,1
17306,0
17307,0
17308,1
17309,1
17310,1
17311,1
17312,1
17313,0
17314,1
17315,1
17316,0
17317,1
17318,1
17319,1
17320,1
17321,1
17322,1
17323,1
17324,0
17325,0
17326,1
17327,0
17328,0
17329,1
17330,0
17331,0
17332,0
17333,0
17334,1
17335,0
17336,0
17337,1
17338,1
17339,0
17340,0
17341,0
17342,0
17343,0
17344,0
17345,1
17346,0
17347,0
17348,0
17349,0
17350,0
17351,0
17352,1
17353,0
17354,1
17355,1
17356,0
17357,1
17358,1
17359,1
17360,1
17361,1
17362,1
17363,1
17364,1
17365,0
17366,1
17367,0
17368,0
17369,0
17370,0
17371,0
17372,0
17373,1
17374,0
17375,0
17376,0
17377,1
17378,1
17379,1
17380,1
17381,0
17382,0
17383,1
17384,0
17385,0
17386,0
17387,0
17388,1
17389,0
17390,0
17391,0
17392,1
17393,0
17394,1
17395,0
17396,1
17397,1
17398,1
17399,0
17400,0
17401,0
17402,1
17403,0
17404,1
17405,0
17406,1
17407,0
17408,0
17409,0
17410,0
17411,0
17412,0
17413,1
17414,1
17415,1
17416,0
17417,1
17418,1
17419,1
17420,1
17421,0
17422,1
17423,0
17424,0
17425,0
17426,0
17427,0
17428,0
17429,1
17430,0
17431,0
17432,0
17433,0
17434,0
17435,1
17436,0
17437,1
17438,1
17439,0
17440,1
17441,0
17442,1
17443,1
17444,0
17445,0
17446,0
17447,1
17448,1
17449,1
17450,1
17451,1
17452,1
17453,0
17454,0
17455,1
17456,1
17457,0
17458,0
17459,1
17460,0
17461,0
17462,0
17463,1
17464,0
17465,1
17466,0
17467,1
17468,0
17469,1
17470,0
17471,1
17472,1
17473,0
17474,0
17475,1
17476,1
17477,0
17478,1
17479,0
17480,0
17481,1
17482,0
17483,1
17484,1
17485,1
17486,1
17487,1
17488,1
17489,1
17490,0
17491,1
17492,1
17493,1
17494,0
17495,0
17496,0
17497,1
17498,0
17499,1
17500,0
17501,0
17502,0
17503,1
17504,0
17505,1
17506,1
17507,1
17508,0
17509,1
17510,0
17511,1
17512,0
17513,0
17514,1
17515,1
17516,0
17517,1
17518,0
17519,0
17520,1
17521,1
17522,0
17523,1
17524,1
17525,0
17526,0
17527,1
17528,0
17529,1
17530,0
17531,1
17532,0
17533,0
17534,1
17535,0
17536,0
17537,1
17538,1
17539,0
17540,1
17541,1
17542,0
17543,0
17544,1
17545,1
17546,0
17547,1
17548,0
17549,1
17550,1
17551,0
17552,1
17553,1
17554,1
17555,1
17556,1
17557,0
17558,0
17559,1
17560,1
17561,1
17562,0
17563,0
17564,1
17565,1
17566,0
17567,0
17568,0
17569,0
17570,0
17571,1
17572,1
17573,1
17574,1
17575,0
17576,0
17577,1
17578,0
17579,1
17580,1
17581,1
17582,0
17583,0
17584,0
17585,0
17586,0
17587,0
17588,0
17589,1
17590,1
17591,1
17592,1
17593,0
17594,0
17595,0
17596,0
17597,1
17598,0
17599,0
17600,0
17601,0
17602,1
17603,1
17604,0
17605,0
17606,0
17607,1
17608,1
17609,0
17610,0
17611,1
17612,0
17613,1
17614,1
17615,1
17616,0
17617,0
17618,0
17619,0
17620,1
17621,1
17622,0
17623,1
17624,1
17625,1
17626,0
17627,0
17628,1
17629,0
17630,0
17631,0
17632,1
17633,1
17634,1
17635,0
17636,1
17637,0
17638,0
17639,0
17640,0
17641,0
17642,1
17643,0
17644,0
17645,0
17646,0
17647,0
17648,0
17649,0
17650,0
17651,0
17652,1
17653,1
17654,1
17655,0
17656,0
17657,0
17658,0
17659,1
17660,0
17661,1
17662,0
17663,1
17664,0
17665,1
17666,0
17667,0
17668,0
17669,0
17670,0
17671,0
17672,0
17673,0
17674,0
17675,0
17676,1
17677,0
17678,0
17679,1
17680,1
17681,1
17682,0
17683,0
17684,0
17685,1
17686,1
17687,0
17688,0
17689,1
17690,0
17691,1
17692,1
17693,1
17694,0
17695,0
17696,0
17697,1
17698,0
17699,0
17700,0
17701,0
17702,0
17703,0
17704,0
17705,1
17706,1
17707,0
17708,1
17709,0
17710,1
17711,0
17712,0
17713,1
17714,1
17715,0
17716,1
17717,0
17718,0
17719,0
17720,0
17721,1
17722,0
17723,1
17724,0
17725,0
17726,1
17727,0
17728,1
17729,0
17730,1
17731,0
17732,0
17733,0
17734,0
17735,0
17736,0
17737,0
17738,0
17739,0
17740,0
17741,0
17742,0
17743,1
17744,0
17745,0
17746,0
17747,0
17748,1
17749,0
17750,1
17751,1
17752,0
17753,0
17754,1
17755,1
17756,1
17757,0
17758,1
17759,0
17760,1
17761,0
17762,1
17763,0
17764,1
17765,0
17766,0
17767,0
17768,0
17769,0
17770,0
17771,1
17772,0
17773,0
17774,1
17775,0
17776,0
17777,0
17778,1
17779,0
17780,0
17781,0
17782,0
17783,0
17784,1
17785,0
17786,0
17787,0
17788,0
17789,0
17790,1
17791,0
17792,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,0
17799,0
17800,1
17801,0
17802,0
17803,0
17804,0
17805,1
17806,0
17807,0
17808,0
17809,1
17810,0
17811,1
17812,0
17813,1
17814,1
17815,0
17816,1
17817,0
17818,0
17819,0
17820,0
17821,1
17822,0
17823,0
17824,1
17825,1
17826,0
17827,1
17828,0
17829,0
17830,1
17831,1
17832,0
17833,0
17834,1
17835,1
17836,1
17837,0
17838,0
17839,1
17840,0
17841,1
17842,1
17843,1
17844,0
17845,0
17846,1
17847,0
17848,0
17849,0
17850,1
17851,0
17852,0
17853,0
17854,1
17855,0
17856,0
17857,0
17858,1
17859,0
17860,0
17861,0
17862,0
17863,0
17864,0
17865,1
17866,0
17867,0
17868,1
17869,0
17870,0
17871,1
17872,1
17873,0
17874,0
17875,0
17876,1
17877,0
17878,1
17879,1
17880,1
17881,0
17882,1
17883,1
17884,0
17885,0
17886,1
17887,1
17888,1
17889,0
17890,0
17891,1
17892,1
17893,1
17894,1
17895,1
17896,0
17897,1
17898,0
17899,0
17900,1
17901,0
17902,0
17903,0
17904,1
17905,1
17906,0
17907,0
17908,1
17909,0
17910,1
17911,1
17912,0
17913,0
17914,1
17915,1
17916,1
17917,0
17918,0
17919,0
17920,1
17921,1
17922,1
17923,0
17924,1
17925,0
17926,0
17927,0
17928,0
17929,1
17930,1
17931,0
17932,0
17933,0
17934,1
17935,0
17936,1
17937,0
17938,1
17939,1
17940,0
17941,1
17942,0
17943,0
17944,0
17945,0
17946,0
17947,0
17948,0
17949,1
17950,0
17951,0
17952,0
17953,1
17954,1
17955,1
17956,1
17957,0
17958,0
17959,0
17960,1
17961,1
17962,0
17963,0
17964,0
17965,1
17966,0
17967,0
17968,0
17969,1
17970,1
17971,1
17972,1
17973,1
17974,0
17975,0
17976,1
17977,1
17978,1
17979,1
17980,0
17981,1
17982,1
17983,0
17984,0
17985,0
17986,1
17987,0
17988,0
17989,0
17990,1
17991,0
17992,1
17993,0
17994,1
17995,0
17996,1
17997,1
17998,0
17999,1
18000,0
18001,1
18002,1
18003,0
18004,0
18005,0
18006,0
18007,1
18008,0
18009,0
18010,0
18011,1
18012,0
18013,1
18014,0
18015,0
18016,1
18017,0
18018,0
18019,1
18020,1
18021,0
18022,1
18023,0
18024,1
18025,1
18026,0
18027,1
18028,0
18029,1
18030,1
18031,0
18032,0
18033,1
18034,1
18035,0
18036,0
18037,0
18038,0
18039,0
18040,0
18041,0
18042,1
18043,1
18044,0
18045,0
18046,0
18047,1
18048,0
18049,0
18050,1
18051,1
18052,0
18053,1
18054,1
18055,0
18056,1
18057,0
18058,0
18059,1
18060,1
18061,0
18062,0
18063,1
18064,0
18065,1
18066,0
18067,0
18068,0
18069,1
18070,1
18071,0
18072,0
18073,1
18074,1
18075,1
18076,1
18077,1
18078,0
18079,0
18080,0
18081,0
18082,0
18083,1
18084,0
18085,0
18086,1
18087,1
18088,0
18089,0
18090,1
18091,0
18092,1
18093,1
18094,0
18095,1
18096,0
18097,0
18098,1
18099,0
18100,1
18101,1
18102,0
18103,1
18104,0
18105,0
18106,0
18107,0
18108,0
18109,0
18110,1
18111,1
18112,0
18113,0
18114,0
18115,1
18116,1
18117,1
18118,0
18119,1
18120,0
18121,0
18122,0
18123,0
18124,1
18125,1
18126,0
18127,0
18128,1
18129,0
18130,1
18131,1
18132,0
18133,0
18134,0
18135,1
18136,0
18137,0
18138,0
18139,0
18140,1
18141,0
18142,1
18143,0
18144,0
18145,1
18146,1
18147,1
18148,0
18149,1
18150,0
18151,0
18152,0
18153,0
18154,0
18155,0
18156,1
18157,1
18158,0
18159,0
18160,0
18161,0
18162,1
18163,0
18164,0
18165,0
18166,1
18167,1
18168,0
18169,0
18170,0
18171,0
18172,0
18173,1
18174,1
18175,0
18176,1
18177,1
18178,0
18179,0
18180,1
18181,0
18182,0
18183,0
18184,1
18185,1
18186,0
18187,0
18188,0
18189,0
18190,1
18191,0
18192,0
18193,1
18194,0
18195,1
18196,1
18197,0
18198,0
18199,0
18200,0
18201,1
18202,1
18203,0
18204,0
18205,1
18206,1
18207,1
18208,0
18209,0
18210,0
18211,0
18212,0
18213,1
18214,1
18215,1
18216,1
18217,1
18218,1
18219,1
18220,0
18221,0
18222,0
18223,0
18224,0
18225,1
18226,1
18227,0
18228,1
18229,1
18230,1
18231,0
18232,1
18233,1
18234,1
18235,1
18236,0
18237,1
18238,1
18239,1
18240,0
18241,1
18242,0
18243,0
18244,1
18245,0
18246,1
18247,0
18248,1
18249,0
18250,1
18251,1
18252,1
18253,1
18254,1
18255,0
18256,1
18257,1
18258,1
18259,0
18260,1
18261,1
18262,0
18263,0
18264,0
18265,1
18266,0
18267,1
18268,1
18269,0
18270,0
18271,1
18272,0
18273,1
18274,1
18275,0
18276,0
18277,0
18278,1
18279,1
18280,1
18281,0
18282,1
18283,1
18284,1
18285,1
18286,0
18287,0
18288,0
18289,1
18290,0
18291,1
18292,1
18293,0
18294,0
18295,1
18296,1
18297,1
18298,1
18299,0
18300,0
18301,0
18302,1
18303,1
18304,0
18305,1
18306,0
18307,0
18308,0
18309,0
18310,0
18311,1
18312,0
18313,1
18314,0
18315,0
18316,0
18317,0
18318,1
18319,0
18320,1
18321,0
18322,1
18323,0
18324,0
18325,1
18326,0
18327,1
18328,0
18329,0
18330,1
18331,0
18332,1
18333,0
18334,0
18335,0
18336,0
18337,0
18338,0
18339,0
18340,1
18341,0
18342,0
18343,0
18344,1
18345,0
18346,0
18347,0
18348,1
18349,0
18350,0
18351,1
18352,0
18353,0
18354,0
18355,1
18356,0
18357,1
18358,1
18359,1
18360,1
18361,1
18362,1
18363,0
18364,1
18365,1
18366,1
18367,1
18368,1
18369,1
18370,0
18371,1
18372,1
18373,1
18374,1
18375,0
18376,0
18377,0
18378,0
18379,1
18380,0
18381,0
18382,0
18383,1
18384,0
18385,1
18386,0
18387,0
18388,1
18389,1
18390,1
18391,1
18392,1
18393,0
18394,1
18395,1
18396,1
18397,0
18398,1
18399,0
18400,1
18401,0
18402,1
18403,0
18404,0
18405,1
18406,1
18407,0
18408,0
18409,0
18410,0
18411,1
18412,1
18413,1
18414,0
18415,0
18416,1
18417,1
18418,1
18419,0
18420,0
18421,0
18422,0
18423,0
18424,0
18425,1
18426,0
18427,0
18428,1
18429,0
18430,1
18431,0
18432,0
18433,1
18434,0
18435,1
18436,0
18437,1
18438,1
18439,0
18440,1
18441,0
18442,0
18443,0
18444,1
18445,1
18446,0
18447,1
18448,1
18449,1
18450,1
18451,1
18452,1
18453,0
18454,0
18455,1
18456,0
18457,0
18458,1
18459,1
18460,0
18461,0
18462,1
18463,0
18464,1
18465,1
18466,1
18467,1
18468,0
18469,0
18470,0
18471,0
18472,0
18473,1
18474,0
18475,0
18476,1
18477,0
18478,1
18479,0
18480,0
18481,1
18482,1
18483,1
18484,1
18485,1
18486,0
18487,0
18488,0
18489,0
18490,1
18491,1
18492,1
18493,0
18494,0
18495,1
18496,1
18497,0
18498,0
18499,1
18500,1
18501,1
18502,0
18503,0
18504,0
18505,1
18506,1
18507,0
18508,1
18509,0
18510,0
18511,1
18512,1
18513,0
18514,0
18515,0
18516,0
18517,0
18518,1
18519,1
18520,0
18521,0
18522,1
18523,0
18524,1
18525,0
18526,0
18527,0
18528,0
18529,0
18530,0
18531,0
18532,0
18533,0
18534,1
18535,1
18536,1
18537,0
18538,1
18539,1
18540,1
18541,0
18542,1
18543,0
18544,0
18545,0
18546,1
18547,0
18548,0
18549,0
18550,1
18551,0
18552,0
18553,1
18554,0
18555,0
18556,1
18557,1
18558,1
18559,1
18560,0
18561,0
18562,1
18563,0
18564,1
18565,1
18566,0
18567,0
18568,0
18569,0
18570,0
18571,0
18572,0
18573,1
18574,1
18575,0
18576,0
18577,0
18578,1
18579,1
18580,0
18581,1
18582,0
18583,1
18584,0
18585,1
18586,1
18587,0
18588,1
18589,1
18590,1
18591,0
18592,0
18593,1
18594,1
18595,0
18596,0
18597,0
18598,1
18599,1
18600,1
18601,0
18602,0
18603,0
18604,1
18605,0
18606,1
18607,0
18608,1
18609,0
18610,1
18611,1
18612,1
18613,0
18614,0
18615,1
18616,1
18617,1
18618,1
18619,1
18620,1
18621,0
18622,1
18623,1
18624,1
18625,0
18626,0
18627,0
18628,0
18629,1
18630,0
18631,0
18632,1
18633,1
18634,1
18635,1
18636,1
18637,0
18638,0
18639,1
18640,1
18641,0
18642,1
18643,0
18644,0
18645,0
18646,1
18647,0
18648,0
18649,0
18650,0
18651,0
18652,1
18653,0
18654,0
18655,1
18656,1
18657,0
18658,1
18659,1
18660,1
18661,0
18662,1
18663,1
18664,0
18665,0
18666,1
18667,1
18668,1
18669,0
18670,1
18671,0
18672,1
18673,0
18674,1
18675,0
18676,0
18677,1
18678,0
18679,1
18680,0
18681,0
18682,0
18683,1
18684,0
18685,0
18686,0
18687,1
18688,1
18689,0
18690,0
18691,1
18692,1
18693,0
18694,1
18695,1
18696,0
18697,1
18698,0
18699,0
18700,1
18701,0
18702,0
18703,0
18704,1
18705,0
18706,1
18707,1
18708,0
18709,1
18710,0
18711,0
18712,0
18713,1
18714,0
18715,0
18716,1
18717,0
18718,0
18719,0
18720,1
18721,1
18722,0
18723,0
18724,0
18725,1
18726,1
18727,1
18728,1
18729,0
18730,1
18731,0
18732,1
18733,1
18734,1
18735,1
18736,1
18737,0
18738,0
18739,1
18740,0
18741,0
18742,0
18743,0
18744,1
18745,0
18746,1
18747,0
18748,1
18749,0
18750,0
18751,0
18752,0
18753,0
18754,0
18755,0
18756,1
18757,1
18758,0
18759,0
18760,1
18761,1
18762,0
18763,0
18764,0
18765,0
18766,1
18767,1
18768,1
18769,0
18770,1
18771,0
18772,1
18773,1
18774,0
18775,1
18776,1
18777,0
18778,0
18779,1
18780,0
18781,1
18782,0
18783,1
18784,1
18785,1
18786,1
18787,0
18788,1
18789,1
18790,1
18791,0
18792,0
18793,1
18794,1
18795,1
18796,1
18797,0
18798,0
18799,1
18800,1
18801,0
18802,0
18803,0
18804,0
18805,0
18806,1
18807,0
18808,0
18809,1
18810,1
18811,0
18812,1
18813,1
18814,0
18815,1
18816,0
18817,0
18818,0
18819,1
18820,1
18821,0
18822,1
18823,0
18824,1
18825,1
18826,1
18827,0
18828,1
18829,1
18830,0
18831,1
18832,0
18833,1
18834,1
18835,0
18836,1
18837,0
18838,1
18839,0
18840,1
18841,0
18842,1
18843,1
18844,1
18845,1
18846,0
18847,0
18848,0
18849,0
18850,0
18851,0
18852,0
18853,0
18854,0
18855,1
18856,0
18857,1
18858,0
18859,1
18860,0
18861,1
18862,1
18863,0
18864,1
18865,1
18866,0
18867,0
18868,0
18869,0
18870,1
18871,1
18872,0
18873,1
18874,0
18875,0
18876,1
18877,1
18878,0
18879,0
18880,1
18881,0
18882,1
18883,0
18884,0
18885,0
18886,1
18887,1
18888,0
18889,1
18890,0
18891,1
18892,1
18893,1
18894,0
18895,1
18896,0
18897,1
18898,0
18899,0
18900,1
18901,0
18902,1
18903,1
18904,0
18905,1
18906,0
18907,0
18908,1
18909,0
18910,1
18911,0
18912,0
18913,0
18914,1
18915,0
18916,1
18917,1
18918,0
18919,0
18920,1
18921,0
18922,0
18923,1
18924,1
18925,0
18926,0
18927,0
18928,1
18929,0
18930,0
18931,1
18932,0
18933,0
18934,1
18935,0
18936,0
18937,1
18938,0
18939,1
18940,0
18941,0
18942,1
18943,0
18944,0
18945,0
18946,0
18947,1
18948,1
18949,0
18950,1
18951,1
18952,1
18953,0
18954,0
18955,1
18956,0
18957,1
18958,0
18959,0
18960,0
18961,0
18962,1
18963,1
18964,0
18965,1
18966,1
18967,1
18968,1
18969,1
18970,0
18971,1
18972,0
18973,1
18974,0
18975,0
18976,0
18977,0
18978,0
18979,0
18980,0
18981,1
18982,1
18983,1
18984,1
18985,1
18986,0
18987,1
18988,1
18989,1
18990,0
18991,0
18992,1
18993,0
18994,1
18995,0
18996,0
18997,1
18998,0
18999,0
19000,0
19001,0
19002,0
19003,0
19004,0
19005,0
19006,1
19007,1
19008,1
19009,1
19010,0
19011,1
19012,1
19013,1
19014,0
19015,1
19016,1
19017,1
19018,0
19019,0
19020,0
19021,0
19022,0
19023,1
19024,1
19025,0
19026,0
19027,1
19028,1
19029,1
19030,0
19031,0
19032,1
19033,0
19034,1
19035,0
19036,0
19037,1
19038,0
19039,0
19040,1
19041,0
19042,0
19043,0
19044,1
19045,0
19046,0
19047,1
19048,0
19049,0
19050,0
19051,0
19052,1
19053,0
19054,1
19055,0
19056,0
19057,1
19058,1
19059,0
19060,0
19061,1
19062,0
19063,0
19064,0
19065,0
19066,1
19067,0
19068,0
19069,1
19070,0
19071,0
19072,0
19073,0
19074,1
19075,0
19076,0
19077,1
19078,1
19079,0
19080,0
19081,1
19082,0
19083,1
19084,1
19085,1
19086,1
19087,1
19088,1
19089,1
19090,0
19091,0
19092,0
19093,0
19094,0
19095,1
19096,1
19097,1
19098,1
19099,1
19100,0
19101,1
19102,0
19103,1
19104,1
19105,0
19106,1
19107,0
19108,1
19109,1
19110,1
19111,1
19112,0
19113,0
19114,0
19115,0
19116,0
19117,0
19118,1
19119,0
19120,1
19121,1
19122,1
19123,1
19124,0
19125,1
19126,0
19127,0
19128,0
19129,0
19130,1
19131,1
19132,1
19133,0
19134,0
19135,1
19136,0
19137,0
19138,1
19139,0
19140,0
19141,1
19142,0
19143,0
19144,0
19145,0
19146,1
19147,1
19148,0
19149,1
19150,1
19151,0
19152,0
19153,0
19154,0
19155,0
19156,0
19157,0
19158,0
19159,1
19160,1
19161,0
19162,0
19163,1
19164,0
19165,0
19166,0
19167,1
19168,1
19169,1
19170,1
19171,1
19172,0
19173,0
19174,0
19175,0
19176,0
19177,0
19178,1
19179,0
19180,0
19181,0
19182,0
19183,1
19184,1
19185,1
19186,1
19187,0
19188,1
19189,0
19190,1
19191,1
19192,0
19193,1
19194,1
19195,0
19196,0
19197,1
19198,1
19199,1
19200,1
19201,0
19202,1
19203,0
19204,0
19205,1
19206,1
19207,1
19208,0
19209,1
19210,0
19211,1
19212,0
19213,0
19214,0
19215,1
19216,0
19217,0
19218,1
19219,1
19220,1
19221,1
19222,1
19223,0
19224,0
19225,0
19226,1
19227,0
19228,0
19229,0
19230,1
19231,1
19232,0
19233,1
19234,0
19235,0
19236,1
19237,0
19238,1
19239,0
19240,1
19241,0
19242,1
19243,0
19244,1
19245,0
19246,1
19247,1
19248,0
19249,1
19250,1
19251,1
19252,1
19253,1
19254,0
19255,1
19256,1
19257,0
19258,1
19259,1
19260,0
19261,0
19262,1
19263,0
19264,1
19265,0
19266,1
19267,0
19268,0
19269,0
19270,0
19271,1
19272,0
19273,0
19274,1
19275,0
19276,0
19277,1
19278,1
19279,0
19280,0
19281,1
19282,1
19283,0
19284,0
19285,0
19286,0
19287,0
19288,1
19289,1
19290,0
19291,0
19292,0
19293,1
19294,1
19295,0
19296,0
19297,1
19298,0
19299,0
19300,0
19301,1
19302,1
19303,1
19304,0
19305,0
19306,1
19307,0
19308,0
19309,0
19310,0
19311,1
19312,0
19313,0
19314,0
19315,0
19316,1
19317,0
19318,1
19319,0
19320,0
19321,0
19322,0
19323,1
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,0
19331,0
19332,0
19333,0
19334,1
19335,0
19336,0
19337,1
19338,0
19339,0
19340,0
19341,0
19342,0
19343,0
19344,0
19345,0
19346,0
19347,0
19348,1
19349,0
19350,0
19351,1
19352,1
19353,0
19354,1
19355,1
19356,1
19357,0
19358,1
19359,1
19360,0
19361,0
19362,1
19363,1
19364,0
19365,0
19366,0
19367,1
19368,1
19369,0
19370,1
19371,1
19372,1
19373,0
19374,0
19375,0
19376,1
19377,0
19378,1
19379,0
19380,0
19381,1
19382,1
19383,0
19384,1
19385,0
19386,0
19387,0
19388,1
19389,0
19390,0
19391,0
19392,0
19393,1
19394,1
19395,0
19396,0
19397,1
19398,0
19399,1
19400,1
19401,1
19402,0
19403,1
19404,1
19405,0
19406,0
19407,0
19408,0
19409,1
19410,1
19411,0
19412,0
19413,1
19414,1
19415,0
19416,0
19417,0
19418,0
19419,0
